,Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex,NewColumn,TimeSecs
3875,54,26,50,0,n,3086,1,19,F,1080,3.086
3876,54,27,50,1,b,2223,1,19,F,1080,2.223
3877,54,28,100,1,n,5937,0,19,F,1080,5.937
3878,54,29,0,1,b,1169,1,19,F,1080,1.169
3879,54,30,0,0,n,2559,1,19,F,1080,2.559
3880,54,31,150,1,b,3711,1,19,F,1080,3.711
3881,54,32,100,0,n,2671,1,19,F,1080,2.671
3882,54,33,50,1,b,3270,1,19,F,1080,3.27
3883,54,34,100,1,b,1862,1,19,F,1080,1.862
3884,54,35,150,1,b,2936,1,19,F,1080,2.936
3885,54,36,0,0,n,3463,1,19,F,1080,3.463
3886,54,37,100,1,b,4596,1,19,F,1080,4.596
3887,54,38,150,0,b,2152,0,19,F,1080,2.152
3888,54,39,0,1,b,2007,1,19,F,1080,2.007
3889,54,40,50,0,n,4175,1,19,F,1080,4.175
3890,54,41,150,1,b,2487,1,19,F,1080,2.487
3891,54,42,0,0,n,4045,1,19,F,1080,4.045
3892,54,43,100,1,b,4767,1,19,F,1080,4.767
3893,54,44,150,0,n,3689,1,19,F,1080,3.689
3894,54,45,50,0,n,2697,1,19,F,1080,2.697
3895,54,46,100,0,n,6473,1,19,F,1080,6.473
3896,54,47,0,1,b,1847,1,19,F,1080,1.847
3897,54,48,50,1,b,1823,1,19,F,1080,1.823
3898,54,49,100,0,n,3253,1,19,F,1080,3.253
3899,54,50,150,0,n,2401,1,19,F,1080,2.401
3900,54,51,0,1,b,1509,1,19,F,1080,1.509
3901,54,52,0,0,n,2374,1,19,F,1080,2.374
3902,54,53,100,1,b,2632,1,19,F,1080,2.632
3903,54,54,50,0,n,2568,1,19,F,1080,2.568
3904,54,55,150,1,b,4874,1,19,F,1080,4.874
3905,54,56,50,1,b,2280,1,19,F,1080,2.28
3906,54,57,150,0,n,2148,1,19,F,1080,2.148
3907,54,58,100,0,b,5355,0,19,F,1080,5.355
3908,54,59,150,1,b,2344,1,19,F,1080,2.344
3909,54,60,100,1,b,2255,1,19,F,1080,2.255
3910,54,61,0,1,b,2398,1,19,F,1080,2.398
3911,54,62,0,0,b,1877,0,19,F,1080,1.877
3912,54,63,50,0,n,3130,1,19,F,1080,3.13
3913,54,64,50,1,b,2629,1,19,F,1080,2.629
3914,54,65,150,0,n,3485,1,19,F,1080,3.485
3915,54,66,0,1,b,1607,1,19,F,1080,1.607
3916,54,67,150,1,b,3959,1,19,F,1080,3.959
3917,54,68,0,0,b,4823,0,19,F,1080,4.823
3918,54,69,50,0,n,2711,1,19,F,1080,2.711
3919,54,70,50,1,b,1639,1,19,F,1080,1.639
3920,54,71,100,1,b,1935,1,19,F,1080,1.935
3921,54,72,100,0,n,3512,1,19,F,1080,3.512
3922,54,73,100,1,b,2449,1,19,F,1080,2.449
3923,54,74,100,0,b,4927,0,19,F,1080,4.927
3924,54,75,150,1,b,3840,1,19,F,1080,3.84
3925,54,76,0,0,n,3393,1,19,F,1080,3.393
3926,54,77,0,1,b,1336,1,19,F,1080,1.336
3927,54,78,50,1,b,2047,1,19,F,1080,2.047
3928,54,79,50,0,b,5493,0,19,F,1080,5.493
3929,54,80,150,0,b,3287,0,19,F,1080,3.287
3930,54,81,50,0,n,4439,1,19,F,1080,4.439
3931,54,82,0,1,b,1175,1,19,F,1080,1.175
3932,54,83,150,0,n,3049,1,19,F,1080,3.049
3933,54,84,50,1,b,2072,1,19,F,1080,2.072
3934,54,85,100,1,b,3599,1,19,F,1080,3.599
3935,54,87,150,1,b,3818,1,19,F,1080,3.818
3936,54,88,100,0,n,3319,1,19,F,1080,3.319
3937,54,89,100,0,n,2222,1,19,F,1080,2.222
3938,54,90,50,1,b,1991,1,19,F,1080,1.991
3939,54,91,0,1,b,1246,1,19,F,1080,1.246
3940,54,92,150,1,b,3399,1,19,F,1080,3.399
3941,54,93,150,0,n,5599,1,19,F,1080,5.599
3942,54,94,50,0,n,3623,1,19,F,1080,3.623
3943,54,95,100,1,b,1960,1,19,F,1080,1.96
3944,54,96,0,0,n,3736,1,19,F,1080,3.736
3945,18,1,0,0,n,4567,1,22,F,360,4.567
3946,18,2,150,0,n,5246,1,22,F,360,5.246
3947,18,3,150,1,b,4245,1,22,F,360,4.245
3948,18,5,50,1,b,3330,1,22,F,360,3.33
3949,18,6,50,0,n,4149,1,22,F,360,4.149
3950,18,7,100,0,n,5204,1,22,F,360,5.204
3951,18,8,0,1,b,2053,1,22,F,360,2.053
3952,18,9,150,0,n,6096,1,22,F,360,6.096
3953,18,10,150,1,b,4040,1,22,F,360,4.04
3954,18,11,50,0,n,6200,1,22,F,360,6.2
3955,18,12,0,0,n,3390,1,22,F,360,3.39
3956,18,13,0,1,b,1526,1,22,F,360,1.526
3957,18,14,100,0,n,6317,1,22,F,360,6.317
3958,18,15,100,1,n,6700,0,22,F,360,6.7
3959,18,16,50,1,n,2691,0,22,F,360,2.691
3960,18,17,100,0,n,5274,1,22,F,360,5.274
3961,18,18,150,1,b,5795,1,22,F,360,5.795
3962,18,19,50,0,n,6656,1,22,F,360,6.656
3963,18,20,50,1,b,4448,1,22,F,360,4.448
3964,18,21,100,0,n,3902,1,22,F,360,3.902
3965,18,22,0,0,b,2653,0,22,F,360,2.653
3966,18,23,0,1,b,2451,1,22,F,360,2.451
3967,18,24,150,0,b,5696,0,22,F,360,5.696
3968,18,25,150,0,n,3757,1,22,F,360,3.757
3969,18,26,50,0,n,3410,1,22,F,360,3.41
3970,18,27,50,1,b,3877,1,22,F,360,3.877
3971,18,28,100,1,b,5754,1,22,F,360,5.754
3972,18,29,0,1,b,1855,1,22,F,360,1.855
3973,18,30,0,0,n,7201,1,22,F,360,7.201
3974,18,31,150,1,b,4812,1,22,F,360,4.812
3975,18,32,100,0,n,4817,1,22,F,360,4.817
3976,18,33,50,1,b,6411,1,22,F,360,6.411
3977,18,34,100,1,n,4830,0,22,F,360,4.83
3978,18,35,150,1,b,5208,1,22,F,360,5.208
3979,18,36,0,0,n,2202,1,22,F,360,2.202
3980,18,37,100,1,n,4678,0,22,F,360,4.678
3981,18,39,0,1,b,1998,1,22,F,360,1.998
3982,18,40,50,0,n,1966,1,22,F,360,1.966
3983,18,41,150,1,b,5667,1,22,F,360,5.667
3984,18,42,0,0,n,3485,1,22,F,360,3.485
3985,18,43,100,1,b,4498,1,22,F,360,4.498
3986,18,46,100,0,n,3352,1,22,F,360,3.352
3987,18,47,0,1,b,1690,1,22,F,360,1.69
3988,18,48,50,1,b,4015,1,22,F,360,4.015
3989,18,49,100,0,n,5102,1,22,F,360,5.102
3990,18,50,150,0,b,6096,0,22,F,360,6.096
3991,18,51,0,1,b,1725,1,22,F,360,1.725
3992,18,52,0,0,n,2443,1,22,F,360,2.443
3993,18,53,100,1,b,5549,1,22,F,360,5.549
3994,18,54,50,0,n,2690,1,22,F,360,2.69
3995,18,56,50,1,b,2601,1,22,F,360,2.601
3996,18,57,150,0,n,1268,1,22,F,360,1.268
3997,18,58,100,0,n,4229,1,22,F,360,4.229
3998,18,59,150,1,b,4593,1,22,F,360,4.593
3999,18,60,100,1,b,6090,1,22,F,360,6.09
4000,18,61,0,1,b,1231,1,22,F,360,1.231
4001,18,62,0,0,n,2186,1,22,F,360,2.186
4002,18,63,50,0,n,2276,1,22,F,360,2.276
4003,18,64,50,1,b,2387,1,22,F,360,2.387
4004,18,65,150,0,n,4073,1,22,F,360,4.073
4005,18,66,0,1,b,2629,1,22,F,360,2.629
4006,18,67,150,1,n,1438,0,22,F,360,1.438
4007,18,68,0,0,n,3075,1,22,F,360,3.075
4008,18,69,50,0,n,5308,1,22,F,360,5.308
4009,18,70,50,1,b,1887,1,22,F,360,1.887
4010,18,71,100,1,b,4852,1,22,F,360,4.852
4011,18,72,100,0,n,5353,1,22,F,360,5.353
4012,18,73,100,1,b,4650,1,22,F,360,4.65
4013,18,74,100,0,n,2430,1,22,F,360,2.43
4014,18,75,150,1,b,6696,1,22,F,360,6.696
4015,18,77,0,1,b,2682,1,22,F,360,2.682
4016,18,78,50,1,b,3641,1,22,F,360,3.641
4017,18,79,50,0,n,4637,1,22,F,360,4.637
4018,18,80,150,0,n,7465,1,22,F,360,7.465
4019,18,81,50,0,b,6556,0,22,F,360,6.556
4020,18,82,0,1,b,1569,1,22,F,360,1.569
4021,18,83,150,0,b,6205,0,22,F,360,6.205
4022,18,84,50,1,b,2910,1,22,F,360,2.91
4023,18,85,100,1,n,3878,0,22,F,360,3.878
4024,18,86,0,0,n,4397,1,22,F,360,4.397
4025,18,87,150,1,n,4298,0,22,F,360,4.298
4026,18,88,100,0,n,1638,1,22,F,360,1.638
4027,18,89,100,0,n,4594,1,22,F,360,4.594
4028,18,90,50,1,b,4117,1,22,F,360,4.117
4029,18,91,0,1,b,1275,1,22,F,360,1.275
4030,18,92,150,1,b,4888,1,22,F,360,4.888
4031,18,94,50,0,n,4217,1,22,F,360,4.217
4032,18,95,100,1,n,6014,0,22,F,360,6.014
4033,18,96,0,0,n,5758,1,22,F,360,5.758
4034,29,1,0,0,b,1184,0,22,M,580,1.184
4035,29,2,150,0,n,3699,1,22,M,580,3.699
4036,29,3,150,1,b,2080,1,22,M,580,2.08
4037,29,4,100,1,b,2437,1,22,M,580,2.437
4038,29,5,50,1,b,1744,1,22,M,580,1.744
4039,29,6,50,0,n,5516,1,22,M,580,5.516
4040,29,7,100,0,n,2919,1,22,M,580,2.919
4041,29,8,0,1,b,1161,1,22,M,580,1.161
4042,29,9,150,0,b,2892,0,22,M,580,2.892
4043,29,10,150,1,b,3100,1,22,M,580,3.1
4044,29,12,0,0,b,2464,0,22,M,580,2.464
4045,29,13,0,1,b,1591,1,22,M,580,1.591
4046,29,14,100,0,n,2040,1,22,M,580,2.04
4047,29,15,100,1,n,3884,0,22,M,580,3.884
4048,29,16,50,1,b,3092,1,22,M,580,3.092
4049,29,18,150,1,b,2211,1,22,M,580,2.211
4050,29,19,50,0,n,2573,1,22,M,580,2.573
4051,29,20,50,1,b,1678,1,22,M,580,1.678
4052,29,21,100,0,n,2202,1,22,M,580,2.202
4053,29,24,150,0,n,6246,1,22,M,580,6.246
4054,29,25,150,0,n,7099,1,22,M,580,7.099
4055,29,26,50,0,n,2288,1,22,M,580,2.288
4056,29,27,50,1,b,2742,1,22,M,580,2.742
4057,29,28,100,1,b,4906,1,22,M,580,4.906
4058,29,29,0,1,b,1364,1,22,M,580,1.364
4059,29,30,0,0,n,6054,1,22,M,580,6.054
4060,29,31,150,1,b,5458,1,22,M,580,5.458
4061,29,32,100,0,n,3912,1,22,M,580,3.912
4062,29,33,50,1,b,5208,1,22,M,580,5.208
4063,29,34,100,1,b,4483,1,22,M,580,4.483
4064,29,35,150,1,n,2828,0,22,M,580,2.828
4065,29,36,0,0,n,5711,1,22,M,580,5.711
4066,29,37,100,1,n,4133,0,22,M,580,4.133
4067,29,38,150,0,n,4201,1,22,M,580,4.201
4068,29,39,0,1,b,1956,1,22,M,580,1.956
4069,29,40,50,0,n,1458,1,22,M,580,1.458
4070,29,42,0,0,n,2707,1,22,M,580,2.707
4071,29,44,150,0,n,4129,1,22,M,580,4.129
4072,29,45,50,0,n,1464,1,22,M,580,1.464
4073,29,46,100,0,b,3237,0,22,M,580,3.237
4074,29,47,0,1,b,1057,1,22,M,580,1.057
4075,29,48,50,1,b,2522,1,22,M,580,2.522
4076,29,49,100,0,n,2743,1,22,M,580,2.743
4077,29,50,150,0,n,3251,1,22,M,580,3.251
4078,29,51,0,1,b,2200,1,22,M,580,2.2
4079,29,52,0,0,n,1877,1,22,M,580,1.877
4080,29,53,100,1,b,5355,1,22,M,580,5.355
4081,29,54,50,0,n,1396,1,22,M,580,1.396
4082,29,55,150,1,b,4718,1,22,M,580,4.718
4083,29,56,50,1,b,1163,1,22,M,580,1.163
4084,29,57,150,0,n,1340,1,22,M,580,1.34
4085,29,58,100,0,n,4645,1,22,M,580,4.645
4086,29,59,150,1,b,1693,1,22,M,580,1.693
4087,29,60,100,1,b,5268,1,22,M,580,5.268
4088,29,61,0,1,b,943,1,22,M,580,0.943
4089,29,62,0,0,n,2188,1,22,M,580,2.188
4090,29,63,50,0,n,2449,1,22,M,580,2.449
4091,29,64,50,1,b,2996,1,22,M,580,2.996
4092,29,65,150,0,n,2230,1,22,M,580,2.23
4093,29,66,0,1,b,1288,1,22,M,580,1.288
4094,29,67,150,1,b,3581,1,22,M,580,3.581
4095,29,68,0,0,n,1682,1,22,M,580,1.682
4096,29,69,50,0,n,1735,1,22,M,580,1.735
4097,29,70,50,1,b,2746,1,22,M,580,2.746
4098,29,71,100,1,b,4088,1,22,M,580,4.088
4099,29,72,100,0,n,3223,1,22,M,580,3.223
4100,29,73,100,1,b,3245,1,22,M,580,3.245
4101,29,74,100,0,n,2159,1,22,M,580,2.159
4102,29,75,150,1,b,1822,1,22,M,580,1.822
4103,29,76,0,0,b,3993,0,22,M,580,3.993
4104,29,77,0,1,b,1651,1,22,M,580,1.651
4105,29,78,50,1,b,4132,1,22,M,580,4.132
4106,29,79,50,0,n,3978,1,22,M,580,3.978
4107,29,80,150,0,n,2647,1,22,M,580,2.647
4108,29,81,50,0,b,5009,0,22,M,580,5.009
4109,29,82,0,1,b,1110,1,22,M,580,1.11
4110,29,83,150,0,n,3957,1,22,M,580,3.957
4111,29,84,50,1,b,2993,1,22,M,580,2.993
4112,29,85,100,1,b,1983,1,22,M,580,1.983
4113,29,86,0,0,n,2146,1,22,M,580,2.146
4114,29,87,150,1,b,1681,1,22,M,580,1.681
4115,29,88,100,0,n,3754,1,22,M,580,3.754
4116,29,89,100,0,n,3568,1,22,M,580,3.568
4117,29,90,50,1,b,1052,1,22,M,580,1.052
4118,29,91,0,1,b,1229,1,22,M,580,1.229
4119,29,92,150,1,b,1418,1,22,M,580,1.418
4120,29,93,150,0,n,1925,1,22,M,580,1.925
4121,29,94,50,0,n,1655,1,22,M,580,1.655
4122,29,95,100,1,b,2080,1,22,M,580,2.08
4123,29,96,0,0,b,1407,0,22,M,580,1.407
4124,22,1,0,0,n,5886,1,26,F,440,5.886
4125,22,3,150,1,b,3587,1,26,F,440,3.587
4126,22,4,100,1,b,4741,1,26,F,440,4.741
4127,22,5,50,1,b,4308,1,26,F,440,4.308
4128,22,6,50,0,n,4600,1,26,F,440,4.6
4129,22,7,100,0,n,4659,1,26,F,440,4.659
4130,22,8,0,1,b,2168,1,26,F,440,2.168
4131,22,9,150,0,n,6136,1,26,F,440,6.136
4132,22,10,150,1,b,4123,1,26,F,440,4.123
4133,22,11,50,0,n,4668,1,26,F,440,4.668
4134,22,12,0,0,n,3544,1,26,F,440,3.544
4135,22,13,0,1,b,1580,1,26,F,440,1.58
4136,22,14,100,0,n,4001,1,26,F,440,4.001
4137,22,15,100,1,b,3693,1,26,F,440,3.693
4138,22,16,50,1,b,3868,1,26,F,440,3.868
4139,22,17,100,0,n,5792,1,26,F,440,5.792
4140,22,18,150,1,b,3972,1,26,F,440,3.972
4141,22,19,50,0,n,4433,1,26,F,440,4.433
4142,22,20,50,1,b,1939,1,26,F,440,1.939
4143,22,21,100,0,n,6419,1,26,F,440,6.419
4144,22,22,0,0,n,1827,1,26,F,440,1.827
4145,22,23,0,1,b,2284,1,26,F,440,2.284
4146,22,25,150,0,n,6483,1,26,F,440,6.483
4147,22,26,50,0,n,4656,1,26,F,440,4.656
4148,22,27,50,1,b,3650,1,26,F,440,3.65
4149,22,28,100,1,b,2933,1,26,F,440,2.933
4150,22,29,0,1,b,1605,1,26,F,440,1.605
4151,22,30,0,0,n,4389,1,26,F,440,4.389
4152,22,31,150,1,b,5614,1,26,F,440,5.614
4153,22,32,100,0,n,4030,1,26,F,440,4.03
4154,22,33,50,1,b,4792,1,26,F,440,4.792
4155,22,34,100,1,b,3618,1,26,F,440,3.618
4156,22,35,150,1,b,4231,1,26,F,440,4.231
4157,22,36,0,0,n,2944,1,26,F,440,2.944
4158,22,37,100,1,b,5376,1,26,F,440,5.376
4159,22,38,150,0,n,2321,1,26,F,440,2.321
4160,22,39,0,1,b,1961,1,26,F,440,1.961
4161,22,40,50,0,n,5148,1,26,F,440,5.148
4162,22,41,150,1,b,3643,1,26,F,440,3.643
4163,22,42,0,0,n,2922,1,26,F,440,2.922
4164,22,43,100,1,n,5417,0,26,F,440,5.417
4165,22,44,150,0,n,6400,1,26,F,440,6.4
4166,22,45,50,0,n,5763,1,26,F,440,5.763
4167,22,47,0,1,b,1618,1,26,F,440,1.618
4168,22,48,50,1,b,2488,1,26,F,440,2.488
4169,22,49,100,0,n,2156,1,26,F,440,2.156
4170,22,50,150,0,n,3138,1,26,F,440,3.138
4171,22,51,0,1,b,1533,1,26,F,440,1.533
4172,22,52,0,0,n,3359,1,26,F,440,3.359
4173,22,53,100,1,b,4526,1,26,F,440,4.526
4174,22,54,50,0,n,2280,1,26,F,440,2.28
4175,22,55,150,1,b,5223,1,26,F,440,5.223
4176,22,56,50,1,b,2710,1,26,F,440,2.71
4177,22,57,150,0,n,3109,1,26,F,440,3.109
4178,22,58,100,0,n,3676,1,26,F,440,3.676
4179,22,59,150,1,b,2491,1,26,F,440,2.491
4180,22,60,100,1,b,3689,1,26,F,440,3.689
4181,22,61,0,1,b,1253,1,26,F,440,1.253
4182,22,62,0,0,n,2246,1,26,F,440,2.246
4183,22,63,50,0,n,2633,1,26,F,440,2.633
4184,22,64,50,1,b,1746,1,26,F,440,1.746
4185,22,65,150,0,n,1992,1,26,F,440,1.992
4186,22,66,0,1,b,2135,1,26,F,440,2.135
4187,22,68,0,0,n,1888,1,26,F,440,1.888
4188,22,69,50,0,n,6146,1,26,F,440,6.146
4189,22,70,50,1,b,2516,1,26,F,440,2.516
4190,22,71,100,1,b,5021,1,26,F,440,5.021
4191,22,72,100,0,n,3840,1,26,F,440,3.84
4192,22,73,100,1,b,2673,1,26,F,440,2.673
4193,22,74,100,0,n,3743,1,26,F,440,3.743
4194,22,75,150,1,n,4433,0,26,F,440,4.433
4195,22,76,0,0,n,2680,1,26,F,440,2.68
4196,22,77,0,1,b,1815,1,26,F,440,1.815
4197,22,78,50,1,n,4450,0,26,F,440,4.45
4198,22,79,50,0,n,2617,1,26,F,440,2.617
4199,22,80,150,0,n,5508,1,26,F,440,5.508
4200,22,81,50,0,n,5317,1,26,F,440,5.317
4201,22,82,0,1,b,1318,1,26,F,440,1.318
4202,22,83,150,0,n,7011,1,26,F,440,7.011
4203,22,84,50,1,b,3340,1,26,F,440,3.34
4204,22,85,100,1,b,3838,1,26,F,440,3.838
4205,22,86,0,0,n,2366,1,26,F,440,2.366
4206,22,87,150,1,b,5941,1,26,F,440,5.941
4207,22,88,100,0,n,3870,1,26,F,440,3.87
4208,22,89,100,0,n,6052,1,26,F,440,6.052
4209,22,90,50,1,b,1654,1,26,F,440,1.654
4210,22,91,0,1,b,987,1,26,F,440,0.987
4211,22,92,150,1,b,6955,1,26,F,440,6.955
4212,22,93,150,0,n,4560,1,26,F,440,4.56
4213,22,94,50,0,n,3625,1,26,F,440,3.625
4214,22,95,100,1,b,1651,1,26,F,440,1.651
4215,22,96,0,0,b,6216,0,26,F,440,6.216
4216,8,1,0,0,n,2703,1,21,M,160,2.703
4217,8,2,150,0,n,2556,1,21,M,160,2.556
4218,8,3,150,1,b,3591,1,21,M,160,3.591
4219,8,4,100,1,b,4128,1,21,M,160,4.128
4220,8,5,50,1,b,2821,1,21,M,160,2.821
4221,8,6,50,0,n,2448,1,21,M,160,2.448
4222,8,7,100,0,n,2811,1,21,M,160,2.811
4223,8,8,0,1,b,2012,1,21,M,160,2.012
4224,8,9,150,0,n,3213,1,21,M,160,3.213
4225,8,10,150,1,b,2719,1,21,M,160,2.719
4226,8,11,50,0,n,3135,1,21,M,160,3.135
4227,8,12,0,0,n,1385,1,21,M,160,1.385
4228,8,13,0,1,b,1196,1,21,M,160,1.196
4229,8,14,100,0,n,4444,1,21,M,160,4.444
4230,8,15,100,1,b,2200,1,21,M,160,2.2
4231,8,16,50,1,b,1684,1,21,M,160,1.684
4232,8,17,100,0,n,4736,1,21,M,160,4.736
4233,8,18,150,1,b,1876,1,21,M,160,1.876
4234,8,19,50,0,n,2081,1,21,M,160,2.081
4235,8,20,50,1,b,1341,1,21,M,160,1.341
4236,8,21,100,0,n,2165,1,21,M,160,2.165
4237,8,22,0,0,n,1824,1,21,M,160,1.824
4238,8,23,0,1,b,1064,1,21,M,160,1.064
4239,8,24,150,0,n,4871,1,21,M,160,4.871
4240,8,25,150,0,n,1992,1,21,M,160,1.992
4241,8,26,50,0,n,2544,1,21,M,160,2.544
4242,8,27,50,1,b,2994,1,21,M,160,2.994
4243,8,28,100,1,b,2822,1,21,M,160,2.822
4244,8,29,0,1,b,1188,1,21,M,160,1.188
4245,8,30,0,0,n,1500,1,21,M,160,1.5
4246,8,31,150,1,b,4093,1,21,M,160,4.093
4247,8,32,100,0,n,3820,1,21,M,160,3.82
4248,8,33,50,1,b,1351,1,21,M,160,1.351
4249,8,34,100,1,b,2692,1,21,M,160,2.692
4250,8,35,150,1,b,2582,1,21,M,160,2.582
4251,8,36,0,0,n,2586,1,21,M,160,2.586
4252,8,37,100,1,b,2719,1,21,M,160,2.719
4253,8,38,150,0,n,2570,1,21,M,160,2.57
4254,8,39,0,1,b,932,1,21,M,160,0.932
4255,8,40,50,0,n,1060,1,21,M,160,1.06
4256,8,41,150,1,b,1794,1,21,M,160,1.794
4257,8,42,0,0,b,1431,0,21,M,160,1.431
4258,8,43,100,1,b,4619,1,21,M,160,4.619
4259,8,44,150,0,n,2575,1,21,M,160,2.575
4260,8,45,50,0,n,1627,1,21,M,160,1.627
4261,8,46,100,0,n,4160,1,21,M,160,4.16
4262,8,47,0,1,b,1105,1,21,M,160,1.105
4263,8,48,50,1,b,1676,1,21,M,160,1.676
4264,8,49,100,0,n,2280,1,21,M,160,2.28
4265,8,50,150,0,n,2408,1,21,M,160,2.408
4266,8,51,0,1,b,1486,1,21,M,160,1.486
4267,8,52,0,0,n,1065,1,21,M,160,1.065
4268,8,53,100,1,b,1950,1,21,M,160,1.95
4269,8,54,50,0,n,872,1,21,M,160,0.872
4270,8,55,150,1,b,4967,1,21,M,160,4.967
4271,8,56,50,1,b,1474,1,21,M,160,1.474
4272,8,57,150,0,n,1885,1,21,M,160,1.885
4273,8,58,100,0,n,2387,1,21,M,160,2.387
4274,8,59,150,1,b,1899,1,21,M,160,1.899
4275,8,60,100,1,b,3074,1,21,M,160,3.074
4276,8,61,0,1,b,1033,1,21,M,160,1.033
4277,8,62,0,0,n,976,1,21,M,160,0.976
4278,8,63,50,0,n,1038,1,21,M,160,1.038
4279,8,64,50,1,b,1416,1,21,M,160,1.416
4280,8,65,150,0,n,2377,1,21,M,160,2.377
4281,8,66,0,1,b,1417,1,21,M,160,1.417
4282,8,67,150,1,b,1892,1,21,M,160,1.892
4283,8,68,0,0,n,1241,1,21,M,160,1.241
4284,8,69,50,0,n,1044,1,21,M,160,1.044
4285,8,70,50,1,b,1017,1,21,M,160,1.017
4286,8,71,100,1,b,1385,1,21,M,160,1.385
4287,8,72,100,0,n,3012,1,21,M,160,3.012
4288,8,73,100,1,b,3287,1,21,M,160,3.287
4289,8,74,100,0,n,1650,1,21,M,160,1.65
4290,8,75,150,1,b,1836,1,21,M,160,1.836
4291,8,76,0,0,n,1414,1,21,M,160,1.414
4292,8,77,0,1,b,1284,1,21,M,160,1.284
4293,8,78,50,1,b,1362,1,21,M,160,1.362
4294,8,79,50,0,n,899,1,21,M,160,0.899
4295,8,80,150,0,n,3608,1,21,M,160,3.608
4296,8,81,50,0,n,5103,1,21,M,160,5.103
4297,8,82,0,1,b,1159,1,21,M,160,1.159
4298,8,83,150,0,n,1901,1,21,M,160,1.901
4299,8,84,50,1,b,1986,1,21,M,160,1.986
4300,8,85,100,1,b,1561,1,21,M,160,1.561
4301,8,86,0,0,n,1261,1,21,M,160,1.261
4302,8,87,150,1,n,3320,0,21,M,160,3.32
4303,8,88,100,0,n,3435,1,21,M,160,3.435
4304,8,89,100,0,n,1418,1,21,M,160,1.418
4305,8,90,50,1,b,1389,1,21,M,160,1.389
4306,8,91,0,1,b,886,1,21,M,160,0.886
4307,8,92,150,1,b,3873,1,21,M,160,3.873
4308,8,93,150,0,n,2780,1,21,M,160,2.78
4309,8,94,50,0,n,1417,1,21,M,160,1.417
4310,8,95,100,1,b,1142,1,21,M,160,1.142
4311,8,96,0,0,n,2706,1,21,M,160,2.706
4312,50,1,0,0,n,5262,1,30,F,1000,5.262
4313,50,2,150,0,n,3977,1,30,F,1000,3.977
4314,50,3,150,1,b,2189,1,30,F,1000,2.189
4315,50,4,100,1,b,4956,1,30,F,1000,4.956
4316,50,5,50,1,b,3184,1,30,F,1000,3.184
4317,50,6,50,0,n,3315,1,30,F,1000,3.315
4318,50,7,100,0,n,3907,1,30,F,1000,3.907
4319,50,8,0,1,b,2504,1,30,F,1000,2.504
4320,50,9,150,0,n,4441,1,30,F,1000,4.441
4321,50,10,150,1,b,3047,1,30,F,1000,3.047
4322,50,11,50,0,n,4799,1,30,F,1000,4.799
4323,50,12,0,0,n,3929,1,30,F,1000,3.929
4324,50,13,0,1,b,2422,1,30,F,1000,2.422
4325,50,14,100,0,n,3859,1,30,F,1000,3.859
4326,50,15,100,1,b,2988,1,30,F,1000,2.988
4327,50,16,50,1,b,3374,1,30,F,1000,3.374
4328,50,17,100,0,n,3675,1,30,F,1000,3.675
4329,50,18,150,1,b,2040,1,30,F,1000,2.04
4330,50,19,50,0,n,3547,1,30,F,1000,3.547
4331,50,20,50,1,b,2005,1,30,F,1000,2.005
4332,50,21,100,0,n,6484,1,30,F,1000,6.484
4333,50,22,0,0,n,3859,1,30,F,1000,3.859
4334,50,23,0,1,b,2628,1,30,F,1000,2.628
4335,50,24,150,0,b,4017,0,30,F,1000,4.017
4336,50,25,150,0,n,4000,1,30,F,1000,4
4337,50,26,50,0,n,4209,1,30,F,1000,4.209
4338,50,27,50,1,b,2510,1,30,F,1000,2.51
4339,50,28,100,1,b,5030,1,30,F,1000,5.03
4340,50,29,0,1,b,2085,1,30,F,1000,2.085
4341,50,30,0,0,n,3309,1,30,F,1000,3.309
4342,50,31,150,1,b,4732,1,30,F,1000,4.732
4343,50,32,100,0,n,3100,1,30,F,1000,3.1
4344,50,33,50,1,b,3249,1,30,F,1000,3.249
4345,50,34,100,1,b,4618,1,30,F,1000,4.618
4346,50,35,150,1,n,6254,0,30,F,1000,6.254
4347,50,36,0,0,n,3205,1,30,F,1000,3.205
4348,50,37,100,1,b,2963,1,30,F,1000,2.963
4349,50,38,150,0,n,4149,1,30,F,1000,4.149
4350,50,39,0,1,b,1931,1,30,F,1000,1.931
4351,50,40,50,0,n,4119,1,30,F,1000,4.119
4352,50,41,150,1,b,2317,1,30,F,1000,2.317
4353,50,42,0,0,n,3155,1,30,F,1000,3.155
4354,50,43,100,1,b,3895,1,30,F,1000,3.895
4355,50,44,150,0,n,2880,1,30,F,1000,2.88
4356,50,45,50,0,n,3417,1,30,F,1000,3.417
4357,50,46,100,0,n,2340,1,30,F,1000,2.34
4358,50,47,0,1,b,2647,1,30,F,1000,2.647
4359,50,48,50,1,b,3168,1,30,F,1000,3.168
4360,50,49,100,0,n,3438,1,30,F,1000,3.438
4361,50,50,150,0,n,2949,1,30,F,1000,2.949
4362,50,51,0,1,b,1684,1,30,F,1000,1.684
4363,50,52,0,0,n,2498,1,30,F,1000,2.498
4364,50,53,100,1,b,2506,1,30,F,1000,2.506
4365,50,54,50,0,n,1779,1,30,F,1000,1.779
4366,50,55,150,1,b,2317,1,30,F,1000,2.317
4367,50,56,50,1,b,2514,1,30,F,1000,2.514
4368,50,57,150,0,n,2720,1,30,F,1000,2.72
